,u,g,r,i,z,class,redshift
47581,19.03792,17.43507,16.59494,16.124679999999998,15.76653,1.0,0.03710163
47586,18.705560000000002,17.51061,17.04691,16.852870000000003,16.74728,0.0,8.628074e-05
47593,18.80794,17.40498,16.81119,16.58028,16.46295,0.0,0.0003621613
47598,18.20715,16.84135,16.27042,16.06096,15.954889999999999,0.0,7.06229e-05
47599,18.927139999999998,17.743170000000003,17.14162,16.73409,16.44856,1.0,0.06143523
47621,18.60247,17.52981,17.13496,16.939420000000002,16.7989,1.0,0.02279092
47634,18.64467,17.26233,16.66333,16.33178,16.10321,1.0,0.03810618
47641,19.21292,17.37777,16.573,16.17827,15.8779,1.0,0.03531828
47654,18.71601,17.4621,16.85248,16.447960000000002,16.224320000000002,1.0,0.07505543
47664,18.73847,17.33555,16.634179999999997,16.20684,15.897120000000001,1.0,0.07363062
47683,18.89034,17.66274,17.14219,16.81299,16.656579999999998,1.0,0.06807125
47710,18.98988,17.60061,17.00153,16.69674,16.47924,1.0,0.03434572
47711,18.44049,17.49401,17.188010000000002,17.01146,16.872729999999997,1.0,0.03274953
47713,19.08969,17.86276,17.16774,16.74026,16.43679,1.0,0.06156939
47725,18.6809,17.67987,17.22352,17.02506,16.93841,0.0,7.877024000000001e-05
47726,19.03027,17.82716,17.369979999999998,17.08407,16.89416,1.0,0.06510916
47734,18.725620000000003,17.49558,16.88861,16.52232,16.34628,1.0,0.06707665
47735,18.50759,17.36366,16.90546,16.58803,16.44535,1.0,0.06655755
47736,18.931910000000002,17.01073,16.26744,16.004089999999998,15.87168,0.0,9.04867e-05
47738,18.40824,17.31682,16.87893,16.61213,16.42976,1.0,0.02928766
47742,19.11799,17.40629,16.61942,16.268060000000002,16.009529999999998,1.0,0.04870848
47748,19.043789999999998,17.528010000000002,16.91797,16.64184,16.51608,0.0,0.0002671202
47762,19.09976,17.79147,17.18264,16.74353,16.56397,1.0,0.07543647
47763,19.02419,17.3223,16.49376,16.05689,15.7009,1.0,0.0578738
47767,18.685129999999997,17.15594,16.47036,16.08885,15.83385,1.0,0.05366346
47768,19.20478,17.71593,16.92119,16.47389,16.11496,1.0,0.05358154
47786,18.72873,17.068379999999998,16.269270000000002,15.8654,15.56466,1.0,0.05754299
47795,18.70241,17.46526,16.95254,16.63945,16.45788,1.0,0.07415597
47797,18.93488,17.00617,16.17031,15.85174,15.662920000000002,0.0,3.031781e-05
47852,18.52358,17.39969,17.00132,16.86681,16.80645,0.0,0.000192577
47855,18.73863,17.27374,16.69903,16.45293,16.36006,0.0,4.230561e-05
47858,18.562379999999997,17.04365,16.424670000000003,16.08159,15.85431,1.0,0.06368977
47861,18.18075,17.07275,16.665129999999998,16.36534,16.20908,1.0,0.06773102
47880,18.82026,17.67045,17.274079999999998,17.04354,16.99145,1.0,0.05083721
47883,18.41858,17.10095,16.71245,16.533279999999998,16.357,1.0,0.02448382
47890,18.37238,17.31082,16.938779999999998,16.733610000000002,16.63437,1.0,0.03222826
47903,19.21385,17.3743,16.50175,16.09381,15.76462,1.0,0.05463034
47907,18.42289,17.421770000000002,17.0649,16.926479999999998,16.86655,0.0,0.0004245793
47914,18.16646,17.26083,16.80844,16.54909,16.33943,1.0,0.03099807
47916,18.33182,17.255860000000002,16.82463,16.594479999999997,16.426379999999998,1.0,0.02848938
47917,19.17156,17.290879999999998,16.44236,16.03712,15.711260000000001,1.0,0.06421002
47924,18.72937,17.2756,16.68796,16.460420000000003,16.34644,0.0,1.232581e-05
47934,18.84328,17.58679,17.14019,16.84139,16.71773,1.0,0.07468104
47967,18.41587,17.018720000000002,16.322779999999998,15.91425,15.653960000000001,1.0,0.06594869
47978,19.12817,17.90064,17.32444,16.8925,16.69745,1.0,0.07765011
47996,18.236539999999998,16.91285,16.28462,15.93612,15.695929999999999,1.0,0.061244900000000005
48013,18.53172,17.13893,16.56658,16.239729999999998,16.09711,1.0,0.07337254
48017,18.56644,17.27224,16.74982,16.56348,16.46066,0.0,4.832e-05
48025,18.57341,17.35626,16.92851,16.648410000000002,16.479779999999998,1.0,0.0571773
48042,18.364810000000002,17.13466,16.65363,16.39053,16.17523,1.0,0.03125411
48058,18.5698,17.04713,16.28795,15.89015,15.610079999999998,1.0,0.07399574
48071,19.24736,17.31866,16.41171,15.95536,15.60358,1.0,0.06640263
48078,18.71979,16.92081,16.18714,15.87594,15.72845,0.0,0.00037721440000000004
48079,18.8677,17.115560000000002,16.33615,15.94532,15.6408,1.0,0.048648000000000004
48085,19.13264,17.85274,17.31403,17.08397,16.97328,0.0,0.001112312
48096,18.64591,17.3633,16.641,16.16864,15.841079999999998,1.0,0.04820611
48115,18.52038,17.04952,16.32155,15.90562,15.59251,1.0,0.06044025
48127,18.87726,17.69454,17.1907,16.89793,16.79441,1.0,0.0275306
48134,18.36579,17.13445,16.56231,16.22344,16.002229999999997,1.0,0.06350055
48136,18.90693,17.87955,17.36326,16.95356,16.7914,1.0,0.07575218
48140,18.84937,17.67759,17.12492,16.743570000000002,16.632170000000002,1.0,0.07642194
48142,18.554779999999997,17.38674,16.88234,16.59561,16.38784,1.0,0.06019992
48146,19.231939999999998,17.34185,16.52618,16.11369,15.78801,1.0,0.03797043
48156,18.70951,17.52223,16.9851,16.66541,16.450120000000002,1.0,0.05487914
48161,18.81056,17.16224,16.54889,16.3458,16.24854,0.0,-1.3259160000000002e-05
48165,18.249010000000002,17.188679999999998,16.77974,16.42974,16.25295,1.0,0.05646958
48183,18.21399,17.197470000000003,16.84013,16.56709,16.46781,1.0,0.03582311
48189,18.897579999999998,17.71807,17.26515,16.97788,16.83134,1.0,0.03797386
48220,18.5366,17.066470000000002,16.54068,16.3572,16.31617,0.0,-1.357156e-05
48229,19.19533,17.30988,16.461879999999997,16.03375,15.716029999999998,1.0,0.05396358
48237,18.27945,16.8471,16.2351,15.981570000000001,15.848189999999999,0.0,5.151308e-05
48240,18.1992,17.39122,17.10195,16.94203,16.84396,1.0,0.02654304
48242,18.89725,17.75336,17.26914,16.994220000000002,16.8606,1.0,0.03393477
48249,18.31861,17.136779999999998,16.6089,16.3292,16.14706,1.0,0.07561648
48253,18.66153,17.54494,17.11883,16.80935,16.68384,1.0,0.05457285
48258,18.93495,17.52351,16.788520000000002,16.3404,16.02679,1.0,0.05278612
48270,19.06046,17.1925,16.31022,15.884839999999999,15.5607,1.0,0.06905951
48272,18.57374,17.47934,17.13206,16.86419,16.79692,1.0,0.07172460000000001
48279,19.05799,17.86543,17.2148,16.910320000000002,16.700029999999998,1.0,0.06008868
48282,19.1429,17.72843,17.14349,16.91542,16.77644,0.0,-1.6723e-05
48300,18.451179999999997,16.953429999999997,16.3083,15.908129999999998,15.6584,1.0,0.06065119
48307,18.52553,17.03238,16.85107,16.81772,16.75011,0.0,0.0001643789
48310,18.39586,17.38706,17.05625,16.97991,16.95215,0.0,1.485684e-05
48311,18.84866,17.60473,17.1308,16.83589,16.63954,1.0,0.06729233
48314,19.24395,17.473,16.58925,16.1818,15.899410000000001,1.0,0.07863182
48347,18.54655,17.25265,16.66681,16.2776,16.063029999999998,1.0,0.06457265
48370,19.16368,17.5318,16.636129999999998,16.2046,15.865789999999999,1.0,0.05109335
48412,19.11732,17.17592,16.51063,16.287010000000002,16.160079999999997,0.0,2.268508e-05
48413,18.59619,17.34357,16.986729999999998,16.73601,16.60106,1.0,0.07303201
48433,19.212329999999998,17.283739999999998,16.384120000000003,15.95186,15.66461,1.0,0.06466141
48437,18.626720000000002,17.597070000000002,17.18732,16.903579999999998,16.69802,1.0,0.06683289
48447,18.903579999999998,17.78454,17.2896,16.99481,16.79167,1.0,0.05993537
48451,19.06167,17.15501,16.271160000000002,15.85931,15.53498,1.0,0.0513905
48452,18.329729999999998,17.09131,16.5544,16.27745,16.092129999999997,1.0,0.05061648
48455,18.36944,17.39454,17.063760000000002,16.93746,16.91153,0.0,0.0005734875
48462,18.423939999999998,17.30121,16.945320000000002,16.81297,16.7758,0.0,0.0001321196
48467,18.851,17.41863,16.904139999999998,16.70545,16.62305,0.0,9.124722e-05
48472,18.26345,16.94364,16.33476,15.978029999999999,15.734720000000001,1.0,0.05668339
48474,19.185470000000002,17.490460000000002,16.67054,16.24052,15.928139999999999,1.0,0.039752800000000005
48484,18.41195,17.45545,17.02131,16.63728,16.47447,1.0,0.05975869
48493,19.18298,17.88918,17.17761,16.7536,16.45301,1.0,0.05679408
48507,19.05009,17.69696,17.17388,16.9889,16.91379,0.0,5.116852e-05
48510,18.17061,17.2341,16.9162,16.71593,16.60879,1.0,0.03153375
48522,18.38964,17.11872,16.68189,16.493560000000002,16.415979999999998,0.0,0.0001854441
48525,19.11552,17.25329,16.40464,16.03667,15.70384,1.0,0.05724723
48527,18.97251,17.153779999999998,16.32545,15.96796,15.66969,1.0,0.07086052
48532,18.90462,17.49895,16.77478,16.379920000000002,16.02385,1.0,0.02938119
48533,18.52492,17.34095,16.77374,16.39384,16.177,1.0,0.06435266
48554,18.99974,17.32498,16.67544,16.45115,16.35829,0.0,5.68043e-05
48555,18.30431,17.27521,16.89353,16.6749,16.52546,1.0,0.02681235
48556,18.632839999999998,17.31164,16.74558,16.39539,16.20186,1.0,0.07831121
48557,18.45695,17.13785,16.632170000000002,16.328039999999998,16.1251,1.0,0.04522875
48558,18.85286,17.08069,16.27947,15.8911,15.588729999999998,1.0,0.06022034
48564,18.830029999999997,17.70686,17.32068,17.02593,16.85237,1.0,0.0511798
48569,18.30583,16.83492,16.30161,16.052229999999998,15.9193,1.0,0.02184831
48586,18.56485,17.08195,16.45065,16.08385,15.80296,1.0,0.05262263
48587,18.47963,16.94974,16.40286,16.07553,15.81114,1.0,0.02894334
48606,18.58592,17.16124,16.56483,16.34466,16.25799,0.0,-2.133639e-05
48625,18.84425,17.5141,16.79992,16.40934,16.1397,1.0,0.06281633
48626,18.52831,17.404870000000003,16.95836,16.7633,16.6758,0.0,0.0003630694
48642,18.26897,17.11392,16.741989999999998,16.557029999999997,16.4353,1.0,0.004755149
48649,19.07974,17.448970000000003,16.82311,16.449479999999998,16.232870000000002,1.0,0.02755714
48650,18.17729,17.03584,16.68167,16.57808,16.57462,0.0,5.790419000000001e-06
48651,18.62677,17.54717,17.0896,16.800829999999998,16.66163,1.0,0.05085876
48657,18.22965,16.90835,16.29383,15.963610000000001,15.718829999999999,1.0,0.0327246
48668,18.997339999999998,17.7235,17.13849,16.78274,16.64706,1.0,0.07471837
48690,19.0624,17.30021,16.57688,16.27882,16.13043,0.0,-1.295854e-05
48692,18.80609,17.45843,16.83654,16.48541,16.21876,1.0,0.06861178
48699,18.529429999999998,17.23108,16.75521,16.53943,16.47511,0.0,-3.353561e-05
48710,19.13995,17.236520000000002,16.36779,15.971979999999999,15.64984,1.0,0.04570208
48717,18.94189,17.72812,17.15087,16.775029999999997,16.52745,1.0,0.07739276
48719,18.20441,17.30738,17.01125,16.723,16.629,1.0,0.06351427
48730,19.14817,17.83854,17.211289999999998,16.80636,16.572860000000002,1.0,0.06433716
48733,18.371660000000002,17.2463,16.82771,16.569129999999998,16.473670000000002,1.0,0.05540871
48737,19.22687,17.15756,16.21904,15.82341,15.595629999999998,0.0,-1.76487e-05
48748,18.21153,17.02755,16.55808,16.37315,16.2871,0.0,0.0007288188000000001
48757,18.3889,17.50913,17.11361,16.92529,16.7608,1.0,0.01867103
48765,18.69387,17.168860000000002,16.59675,16.39524,16.301920000000003,0.0,0.00021702790000000002
48771,18.88052,17.17788,16.34907,15.937120000000002,15.6013,1.0,0.046756099999999995
48803,18.25328,17.01221,16.63177,16.435660000000002,16.26799,1.0,0.04278323
48814,18.316689999999998,17.33297,16.96385,16.828789999999998,16.75756,0.0,7.416680000000001e-05
48823,18.36167,17.16291,16.59828,16.29044,16.026229999999998,1.0,0.03723902
48825,19.22191,17.57705,16.85625,16.531670000000002,16.27456,1.0,0.03090849
48830,19.154239999999998,17.86263,17.35858,17.03363,16.833470000000002,1.0,0.0493432
48833,19.11828,17.79478,17.24616,16.97966,16.739179999999998,1.0,0.06581198
48836,18.60088,17.31364,16.647779999999997,16.25731,15.99131,1.0,0.07404575
48838,18.740489999999998,17.64518,17.21104,16.91998,16.80935,1.0,0.06617837
48843,18.809479999999997,17.622220000000002,17.01981,16.68679,16.46321,1.0,0.06230479
48861,19.06316,17.4032,16.72405,16.36681,16.092570000000002,1.0,0.06057167
48879,19.09245,17.01791,16.12564,15.80555,15.63747,0.0,5.634936999999999e-07
48900,18.77037,17.19044,16.3825,15.92839,15.59551,1.0,0.07420231
48903,18.820999999999998,17.25894,16.44236,15.987379999999998,15.623629999999999,1.0,0.06803332
48921,18.16677,16.88058,16.34538,16.103089999999998,16.007820000000002,0.0,0.000167885
48922,18.308320000000002,16.990460000000002,16.42384,16.1312,15.936079999999999,1.0,0.02699685
48923,18.6842,17.51239,17.074170000000002,16.73613,16.55484,1.0,0.06916612
48925,18.51139,17.047639999999998,16.31759,15.89824,15.59385,1.0,0.07529607
48928,18.2644,16.924210000000002,16.29727,15.89826,15.651110000000001,1.0,0.07129005
48929,18.45324,17.24438,16.81396,16.543120000000002,16.34655,1.0,0.05069242
48936,18.38025,17.09977,16.5303,16.23956,16.09681,1.0,0.04106769
48956,19.15814,17.381610000000002,16.532,16.12155,15.79995,1.0,0.05481492
48964,18.627370000000003,17.63126,17.23975,17.02047,16.85943,1.0,0.04247421
48967,18.481920000000002,17.52214,17.17953,16.98838,16.965429999999998,1.0,0.05171176
48968,19.10446,17.7981,17.293039999999998,17.031129999999997,16.85414,1.0,0.05684828
48969,18.557760000000002,17.4711,17.0549,16.74589,16.600360000000002,1.0,0.0708788
48978,18.46782,17.18843,16.51264,16.15866,15.92995,1.0,0.0698519
48982,18.1796,17.11011,16.76918,16.6508,16.6385,0.0,0.000104221
48991,18.81305,17.7304,17.31524,17.00684,16.8745,1.0,0.06858581
49003,18.88543,16.99611,16.47083,16.20934,16.032989999999998,1.0,0.02870994
49031,18.26475,17.4191,17.051289999999998,16.66601,16.559520000000003,1.0,0.06826444
49035,18.82196,17.42482,16.69829,16.26998,15.978670000000001,1.0,0.06725984
49051,18.64254,17.17987,16.6097,16.403779999999998,16.29474,0.0,4.954479e-05
49076,18.865460000000002,17.45515,16.70083,16.41535,16.25062,0.0,0.00043202400000000004
49083,18.96448,17.47055,16.651510000000002,16.19461,15.83429,1.0,0.07575832
49085,18.6544,17.53725,17.042679999999997,16.75134,16.53799,1.0,0.04631826
49088,18.154729999999997,16.87743,16.32545,15.99664,15.804229999999999,1.0,0.06310093
49103,18.76674,17.05862,16.481289999999998,16.29863,16.21325,0.0,3.0760749999999995e-05
49105,18.59763,17.35574,16.91263,16.76868,16.707720000000002,0.0,0.00011024440000000001
49113,18.69614,17.47309,16.90677,16.44976,16.27267,1.0,0.07608227
49124,18.9732,17.186329999999998,16.30441,15.90749,15.59499,1.0,0.06781546
49140,18.82144,17.52755,17.01341,16.73454,16.53312,1.0,0.02352603
49146,18.84291,17.57628,17.003729999999997,16.71,16.51354,1.0,0.03485438
49157,18.46761,17.50325,17.1935,16.90571,16.83854,1.0,0.07051654
49159,18.66411,17.15815,16.477999999999998,16.06149,15.796729999999998,1.0,0.05243527
49175,18.601210000000002,17.597089999999998,17.1715,16.878020000000003,16.76164,1.0,0.07144006
49182,18.99331,17.56256,16.85727,16.573420000000002,16.44589,0.0,0.00024382630000000001
49189,18.67155,17.26136,16.66479,16.34295,16.123160000000002,1.0,0.06081515
49190,18.823,17.36988,16.58403,16.179920000000003,15.88445,1.0,0.06953225
49194,18.343410000000002,17.319770000000002,16.68009,16.244970000000002,16.01203,1.0,0.06936171
49221,19.183310000000002,17.380470000000003,16.79638,16.4427,16.1538,1.0,0.03709134
49231,18.7589,17.2234,16.60966,16.21881,15.86789,1.0,0.04726475
49235,18.81223,17.26703,16.53268,16.187170000000002,15.921470000000001,1.0,0.03744405
49245,18.3989,17.33823,16.86836,16.578110000000002,16.37493,1.0,0.04176108
49256,18.882460000000002,17.57678,16.86832,16.437160000000002,16.19557,1.0,0.07096139
49267,18.417,17.4096,17.02136,16.717370000000003,16.5383,1.0,0.04224697
49280,18.37407,16.859270000000002,16.55201,16.44004,16.43865,0.0,0.0008020767
49292,18.509629999999998,17.46095,17.180770000000003,16.94991,16.81873,1.0,0.04484328
49294,18.3636,17.312820000000002,16.86562,16.61135,16.42987,1.0,0.0379342
49297,19.076610000000002,17.69193,17.012620000000002,16.68006,16.43146,1.0,0.05231606
49303,18.32531,17.36559,17.0847,16.82444,16.77757,1.0,0.07280497
49304,19.239810000000002,17.45226,16.65545,16.29269,15.99949,1.0,0.05344443
49339,18.580270000000002,17.3729,16.91665,16.60765,16.46639,1.0,0.04957929
49341,18.85642,17.17749,16.41345,16.05712,15.765320000000001,1.0,0.0481255
49348,18.83406,17.379070000000002,16.94442,16.74257,16.75641,1.0,0.02261435
49356,18.934379999999997,17.7007,17.22166,17.03567,16.95521,0.0,0.0001280741
49365,18.86189,17.61368,17.14367,16.931179999999998,16.82777,1.0,0.02503821
49422,19.1994,17.80426,17.26096,16.9557,16.767689999999998,1.0,0.07429706
49425,18.20378,17.02874,16.40135,16.04627,15.82339,1.0,0.07580867
49430,18.44492,17.331220000000002,16.845579999999998,16.54751,16.331310000000002,1.0,0.04249306
49431,18.39896,17.20338,16.682170000000003,16.40331,16.20461,1.0,0.03382047
49435,18.93187,17.291610000000002,16.45778,16.00194,15.6685,1.0,0.07771710000000001
49457,19.12169,17.50464,16.78983,16.4087,16.13684,1.0,0.06534646
49458,19.015220000000003,17.77904,17.21558,16.93073,16.7786,1.0,0.03409954
49469,18.86174,17.16943,16.52308,16.29472,16.16938,0.0,9.344034e-05
49475,18.59403,17.57718,17.21735,16.988039999999998,16.886960000000002,1.0,0.05026307
49485,18.25235,17.03094,16.46807,16.1351,15.88233,1.0,0.03648418
49488,19.1744,17.49755,16.78012,16.48096,16.32291,0.0,1.50855e-05
49491,18.38024,17.49006,17.192439999999998,16.9681,16.834670000000003,1.0,0.04371866
49492,18.612679999999997,17.36113,16.6809,16.243579999999998,16.03875,1.0,0.06944533
49496,18.87677,17.661189999999998,17.24557,16.966520000000003,16.79929,1.0,0.0609914
49518,18.60002,17.49083,17.02735,16.7239,16.61826,1.0,0.03468022
49528,18.38655,16.85311,16.30951,16.113329999999998,16.05126,0.0,0.0001135074
49531,18.35526,17.02913,16.47725,16.18078,15.948220000000001,1.0,0.03391042
49535,18.22082,16.9992,16.42804,16.11234,15.88486,1.0,0.05902741
49538,18.30207,17.113429999999997,16.63281,16.45704,16.366020000000002,0.0,0.000840114
49544,19.22308,17.584,17.03152,16.67866,16.50355,1.0,0.07297043
49584,18.738529999999997,17.39569,16.78659,16.43432,16.19024,1.0,0.07456053
49588,18.79939,17.76882,17.2862,17.08981,16.96718,0.0,0.00016899900000000003
49590,18.78004,17.0427,16.25058,15.863539999999999,15.550289999999999,1.0,0.02649537
49597,18.57112,17.09902,16.39501,15.998,15.64995,1.0,0.03188984
49598,18.80637,17.57258,16.99184,16.623639999999998,16.3843,1.0,0.06158457
49602,18.922060000000002,17.46219,16.77929,16.41665,16.1405,1.0,0.04818616
49607,18.89273,17.19578,16.34046,15.90214,15.60979,1.0,0.07269537
49641,19.206039999999998,17.45907,16.64386,16.22165,15.92976,1.0,0.03803682
49644,18.95208,17.21177,16.41439,15.993229999999999,15.69072,1.0,0.07871381
49647,18.2259,17.067610000000002,16.4308,16.10143,15.852929999999999,1.0,0.02563905
49654,19.09571,17.722,17.12704,16.8512,16.709,0.0,6.501728e-05
49656,18.16299,17.00887,16.43929,16.06311,15.781089999999999,1.0,0.07235470000000001
49658,18.359,17.24139,16.803320000000003,16.54441,16.4125,1.0,0.0432657
49663,19.01449,17.67005,17.16655,16.85472,16.70423,1.0,0.06755961
49664,18.36058,17.07143,16.46629,16.12914,15.898539999999999,1.0,0.06894774
49666,18.45195,17.200770000000002,16.69528,16.39988,16.24116,1.0,0.05551322
49675,19.22015,17.46486,16.98387,16.6172,16.46847,1.0,0.06985381
49686,18.98627,17.409670000000002,16.70049,16.37411,16.148889999999998,1.0,0.02651248
49690,19.03746,17.7613,17.1592,16.79935,16.54936,1.0,0.07534128
49693,18.35495,17.1033,16.57572,16.25558,16.04051,1.0,0.05216596
49698,18.64101,17.60738,17.27313,16.986629999999998,16.89124,1.0,0.06033201
49701,19.01579,17.42137,16.8032,16.41349,16.11986,1.0,0.06299252
49706,18.83912,17.45863,16.81995,16.52028,16.2765,1.0,0.03992515
49707,19.14625,17.75336,17.0873,16.7502,16.55602,1.0,0.02695046
49709,19.16282,17.300639999999998,16.41614,16.008210000000002,15.71887,1.0,0.06251466
49712,19.14315,17.45758,16.509339999999998,15.98942,15.607629999999999,1.0,0.05465939
49734,18.36009,16.99115,16.27595,15.90564,15.619179999999998,1.0,0.02571231
49735,18.45005,17.3522,17.009610000000002,16.73566,16.65315,1.0,0.06338516
49741,18.8439,17.70574,17.24475,16.9068,16.706979999999998,1.0,0.07234889
49747,19.050629999999998,17.03076,16.16249,15.80485,15.60185,0.0,0.0003164626
49763,18.59299,17.04362,16.42083,16.10259,15.945979999999999,1.0,0.01512157
49768,18.7142,17.776429999999998,17.302889999999998,17.00974,16.83182,1.0,0.0
49775,19.233970000000003,17.26507,16.34154,15.91339,15.57419,1.0,0.07712834
